"","esFraude","tipo","hora","cantidad","saldoOrigenAntes","saldoOrigenDespues","destino","saldoDestinoAntes","saldoDestinoDespues"
"8890","Si","CASH_OUT",566,2202575.1,2202575.1,0,"C",1006442.23,3209017.33
"8891","No","PAYMENT",567,16929.1,20551,3621.9,"M",0,0
"8892","Si","TRANSFER",567,1839972.36,1839972.36,0,"C",0,0
"8893","Si","CASH_OUT",568,2895954.99,2895954.99,0,"C",442643.89,3338598.88
"8894","No","PAYMENT",569,22069.2,0,0,"M",0,0
"8895","No","CASH_OUT",569,189288.53,0,0,"C",457410.95,646699.48
"8896","No","PAYMENT",569,5322.37,6789.55,1467.18,"M",0,0
"8897","No","CASH_IN",569,208720.05,420687.68,629407.72,"C",416020.52,207300.47
"8898","No","PAYMENT",569,24066.66,159735.52,135668.86,"M",0,0
"8899","Si","TRANSFER",569,176626.77,176626.77,0,"C",0,0
"8900","Si","TRANSFER",569,577301.73,577301.73,0,"C",0,0
"8901","Si","TRANSFER",569,15093.69,15093.69,0,"C",0,0
"8902","No","CASH_OUT",570,137960.57,25,0,"C",82844.55,220805.12
"8903","No","PAYMENT",570,5267.04,330085.55,324818.52,"M",0,0
"8904","Si","TRANSFER",570,1021194.38,1021194.38,0,"C",0,0
"8905","Si","TRANSFER",570,1131750.38,1131750.38,0,"C",0,0
"8906","Si","CASH_OUT",570,1131750.38,1131750.38,0,"C",313070.53,1444820.92
"8907","Si","CASH_OUT",570,1021194.38,1021194.38,0,"C",0,1021194.38
"8908","No","CASH_IN",571,211294.75,260629,471923.75,"C",0,0
"8909","No","CASH_IN",571,290406.8,153547.86,443954.66,"C",937627.89,647221.09
"8910","No","CASH_IN",571,211460.62,4997112.36,5208572.97,"C",312611.01,101150.39
"8911","No","CASH_IN",571,490300.67,5635417.5,6125718.17,"C",1706109.32,1215808.65
"8912","Si","TRANSFER",571,1889351.63,1889351.63,0,"C",0,0
"8913","Si","TRANSFER",571,1065787.82,1065787.82,0,"C",0,0
"8914","Si","TRANSFER",572,210952.24,210952.24,0,"C",0,0
"8915","No","CASH_IN",573,164945.01,20566,185511.01,"C",0,0
"8916","No","CASH_IN",573,200916.14,17609,218525.14,"C",948208.03,747291.9
"8917","No","CASH_IN",573,298020.59,82355,380375.59,"C",154736.42,0
"8918","No","CASH_IN",573,163676.15,2514749.09,2678425.24,"C",4324796.77,4161120.62
"8919","No","CASH_OUT",573,127069.31,0,0,"C",287411.85,414481.15
"8920","No","PAYMENT",573,3660.11,89068.58,85408.47,"M",0,0
"8921","No","PAYMENT",573,4584.7,0,0,"M",0,0
"8922","Si","TRANSFER",573,438139.79,438139.79,0,"C",0,0
"8923","No","PAYMENT",574,7104.89,38630,31525.11,"M",0,0
"8924","No","PAYMENT",574,7267.27,33252,25984.73,"M",0,0
"8925","Si","TRANSFER",574,58863.89,58863.89,0,"C",0,0
"8926","Si","TRANSFER",574,56125.55,56125.55,0,"C",0,0
"8927","Si","TRANSFER",575,1489916.19,1489916.19,0,"C",0,0
"8928","Si","CASH_OUT",576,25040.78,25040.78,0,"C",0,25040.78
"8929","No","PAYMENT",577,3069,334,0,"M",0,0
"8930","Si","TRANSFER",577,113687,113687,0,"C",0,0
"8931","Si","CASH_OUT",577,681525.62,681525.62,0,"C",2250319.57,2931845.19
"8932","Si","CASH_OUT",577,113687,113687,0,"C",737437.72,851124.72
"8933","Si","TRANSFER",578,60633.76,60633.76,0,"C",0,0
"8934","Si","CASH_OUT",578,6274752.67,6274752.67,0,"C",0,6274752.67
"8935","Si","CASH_OUT",578,4961014.03,4961014.03,0,"C",21847.95,4982861.98
"8936","Si","TRANSFER",579,32372.82,32372.82,0,"C",0,0
"8937","Si","TRANSFER",579,3085336.66,3085336.66,0,"C",0,0
"8938","No","PAYMENT",580,1334.84,48412,47077.16,"M",0,0
"8939","Si","CASH_OUT",580,628697.26,628697.26,0,"C",0,628697.26
"8940","Si","CASH_OUT",580,105861.07,105861.07,0,"C",39230.5,145091.57
"8941","Si","TRANSFER",580,628697.26,628697.26,0,"C",0,0
"8942","Si","CASH_OUT",582,181543.89,181543.89,0,"C",0,181543.89
"8943","Si","TRANSFER",582,305710.24,305710.24,0,"C",0,0
"8944","Si","CASH_OUT",583,459378.91,459378.91,0,"C",1277879.14,1737258.05
"8945","Si","TRANSFER",583,459378.91,459378.91,0,"C",0,0
"8946","Si","CASH_OUT",583,759701.03,759701.03,0,"C",1076095.67,1835796.71
"8947","No","PAYMENT",584,3530.92,4856.71,1325.8,"M",0,0
"8948","Si","CASH_OUT",584,597806.2,597806.2,0,"C",0,597806.2
"8949","No","PAYMENT",585,6557.73,330,0,"M",0,0
"8950","Si","CASH_OUT",585,470325.08,470325.08,0,"C",0,470325.08
"8951","No","PAYMENT",586,1440.66,0,0,"M",0,0
"8952","No","PAYMENT",586,9603,227791.75,218188.75,"M",0,0
"8953","Si","CASH_OUT",586,1e+07,1e+07,0,"C",211048.11,10211048.11
"8954","No","TRANSFER",587,742477.18,0,0,"C",1468136.07,2210613.25
"8955","No","CASH_OUT",587,178038.81,0,0,"C",1136331.24,1314370.05
"8956","No","CASH_OUT",587,178893.59,0,0,"C",430646.42,609540
"8957","No","CASH_IN",587,283065.35,16441,299506.35,"C",0,0
"8958","No","CASH_OUT",587,158589.97,417,0,"C",0,158589.97
"8959","No","CASH_IN",587,13633.57,6856668.5,6870302.07,"C",1360935.57,1347302
"8960","No","TRANSFER",588,238582.09,0,0,"C",250805.22,489387.3
"8961","No","PAYMENT",588,14643.69,0,0,"M",0,0
"8962","No","CASH_OUT",588,209215.96,5219,0,"C",0,209215.96
"8963","No","PAYMENT",588,9762.54,971001,961238.46,"M",0,0
"8964","No","CASH_IN",588,130225.7,2326389.03,2456614.72,"C",1013860.63,883634.93
"8965","No","CASH_OUT",588,334518.16,0,0,"C",2269566.79,2604084.95
"8966","No","TRANSFER",588,707817.25,0,0,"C",765069.67,1472886.92
"8967","No","CASH_IN",588,59340,401,59741,"C",171957.35,112617.35
"8968","No","PAYMENT",588,3547.96,37071,33523.04,"M",0,0
"8969","No","CASH_IN",588,456867.14,3764389.66,4221256.8,"C",565625.14,108758
"8970","Si","CASH_OUT",588,187128.57,187128.57,0,"C",846965.44,1034094.01
"8971","No","CASH_OUT",589,227789.08,739936,512146.92,"C",2632052.89,2859841.97
"8972","No","PAYMENT",589,74.38,570530.58,570456.2,"M",0,0
"8973","No","PAYMENT",589,3198.57,216940.5,213741.93,"M",0,0
"8974","No","CASH_OUT",589,92013.83,76152,0,"C",0,92013.83
"8975","No","PAYMENT",589,3863.54,479512,475648.46,"M",0,0
"8976","No","CASH_OUT",589,9960.52,0,0,"C",8149093.58,8159054.1
"8977","No","CASH_OUT",589,7020.58,12921,5900.42,"C",0,7020.58
"8978","No","CASH_IN",589,203497.01,49515,253012.01,"C",0,0
"8979","Si","TRANSFER",589,164296.85,164296.85,0,"C",0,0
"8980","No","CASH_IN",590,9540.13,523279,532819.13,"C",102493.52,92953.4
"8981","No","CASH_OUT",590,112312.81,43902.03,0,"C",238733.86,351046.66
"8982","No","CASH_OUT",590,246457.1,46200,0,"C",8804375.87,9050832.97
"8983","No","CASH_OUT",590,271602.79,21056,0,"C",0,271602.79
"8984","No","PAYMENT",590,9639.48,16945,7305.52,"M",0,0
"8985","No","PAYMENT",590,1969.76,580,0,"M",0,0
"8986","No","CASH_OUT",590,383768.07,82965,0,"C",688316.43,1072084.5
"8987","No","CASH_OUT",590,238626.74,0,0,"C",3414434.75,3653061.49
"8988","No","CASH_OUT",590,270217.75,25775,0,"C",6753599.39,7023817.14
"8989","No","PAYMENT",590,23616.67,0,0,"M",0,0
"8990","Si","CASH_OUT",590,802483.88,802483.88,0,"C",0,802483.88
"8991","Si","CASH_OUT",591,111764.7,111764.7,0,"C",4440481.04,4552245.74
"8992","Si","CASH_OUT",591,221107.56,221107.56,0,"C",52408.47,273516.03
"8993","No","CASH_IN",592,18210.55,1346736.12,1364946.66,"C",70186.82,51976.27
"8994","No","DEBIT",592,3837.32,76226,72388.68,"C",344138.04,347975.36
"8995","No","CASH_OUT",592,99184.94,0,0,"C",304196.01,403380.96
"8996","No","TRANSFER",592,899598.16,0,0,"C",6198148.46,7097746.62
"8997","No","CASH_IN",592,142952.94,535447,678399.94,"C",88298.36,0
"8998","No","CASH_OUT",592,6569.62,0,0,"C",1741309.63,1747879.25
"8999","No","CASH_OUT",592,329967.5,20779,0,"C",0,329967.5
"9000","Si","CASH_OUT",593,272776.59,272776.59,0,"C",579980.59,852757.18
"9001","No","CASH_OUT",594,224368.97,227810.77,3441.8,"C",439420.18,663789.15
"9002","No","CASH_OUT",594,259363.55,19308,0,"C",260867.06,520230.61
"9003","No","TRANSFER",594,102601.05,0,0,"C",7428725.53,7531326.58
"9004","No","PAYMENT",594,1879.7,0,0,"M",0,0
"9005","No","CASH_IN",594,14679.3,986677.65,1001356.95,"C",608719.42,594040.12
"9006","No","DEBIT",594,1205.2,11052,9846.8,"C",95261.87,96467.07
"9007","No","CASH_OUT",594,143783.12,360,0,"C",675200.61,818983.74
"9008","No","PAYMENT",594,3461.41,27100.66,23639.25,"M",0,0
"9009","Si","TRANSFER",594,335071.5,335071.5,0,"C",0,0
"9010","No","PAYMENT",595,3234.72,0,0,"M",0,0
"9011","No","PAYMENT",595,947.64,0,0,"M",0,0
"9012","No","PAYMENT",595,4459.49,1276,0,"M",0,0
"9013","No","CASH_OUT",595,103774.7,421440.22,317665.52,"C",210187,313961.7
"9014","Si","CASH_OUT",595,335094.53,335094.53,0,"C",2507566.66,2842661.18
"9015","No","CASH_IN",596,64956.31,1605797.25,1670753.56,"C",1642173.24,1577216.94
"9016","No","CASH_IN",596,154485.67,4022065,4176550.67,"C",4546871.4,4392385.73
"9017","No","TRANSFER",596,122362.28,0,0,"C",804209.63,926571.91
"9018","No","PAYMENT",596,3436.43,21215.02,17778.59,"M",0,0
"9019","No","CASH_IN",596,198447.28,808444.95,1006892.23,"C",1156919.3,958472.03
"9020","No","CASH_OUT",596,24899.96,104754,79854.04,"C",48382.95,73282.92
"9021","No","PAYMENT",596,1648.78,19522,17873.22,"M",0,0
"9022","No","CASH_IN",596,52470.4,9897790.06,9950260.46,"C",390937.21,338466.8
"9023","No","CASH_OUT",596,58551.19,11075,0,"C",62912.45,121463.64
"9024","No","CASH_OUT",596,226754.44,356629,129874.56,"C",0,226754.44
"9025","Si","CASH_OUT",596,434401.5,434401.5,0,"C",542289.09,976690.59
"9026","Si","TRANSFER",596,434401.5,434401.5,0,"C",0,0
"9027","Si","TRANSFER",596,204721.27,204721.27,0,"C",0,0
"9028","No","TRANSFER",597,379579.89,81995,0,"C",1924401.37,2303981.26
"9029","No","PAYMENT",597,5769,6236.5,467.5,"M",0,0
"9030","Si","TRANSFER",597,1015051.7,1015051.7,0,"C",0,0
"9031","No","CASH_OUT",598,66721.52,0,0,"C",457748.65,524470.17
"9032","No","PAYMENT",599,4540.5,79210,74669.5,"M",0,0
"9033","No","CASH_IN",599,279359.72,12301959.96,12581319.69,"C",870553.83,591194.1
"9034","No","TRANSFER",599,65437.25,534.86,0,"C",307105.9,372543.14
"9035","Si","TRANSFER",599,306675.37,306675.37,0,"C",0,0
"9036","Si","TRANSFER",599,1074.81,1074.81,0,"C",0,0
"9037","Si","CASH_OUT",600,3455440.17,3455440.17,0,"C",333449.12,3788889.29
"9038","Si","CASH_OUT",600,7363709.23,7363709.23,0,"C",0,7363709.23
"9039","Si","TRANSFER",601,414973.48,414973.48,0,"C",0,0
"9040","Si","TRANSFER",601,1054244.29,1054244.29,0,"C",0,0
"9041","Si","CASH_OUT",601,93253.25,93253.25,0,"C",186617.76,279871.01
"9042","Si","CASH_OUT",603,1263340.66,1263340.66,0,"C",4780628.29,6043968.95
"9043","Si","CASH_OUT",605,147230.63,147230.63,0,"C",0,147230.63
"9044","Si","TRANSFER",606,2582642.18,2582642.18,0,"C",0,0
"9045","Si","CASH_OUT",607,243348.28,243348.28,0,"C",0,243348.28
"9046","Si","TRANSFER",607,135428.39,135428.39,0,"C",0,0
"9047","No","PAYMENT",608,13804.02,9936,0,"M",0,0
"9048","Si","TRANSFER",608,136331.05,136331.05,0,"C",0,0
"9049","Si","CASH_OUT",609,112363.33,112363.33,0,"C",295341.76,407705.09
"9050","Si","CASH_OUT",609,564263.94,564263.94,0,"C",1087753.58,1652017.52
"9051","Si","TRANSFER",609,564263.94,564263.94,0,"C",0,0
"9052","No","PAYMENT",610,5541.61,0,0,"M",0,0
"9053","No","CASH_OUT",610,83778.12,50637,0,"C",35056.36,118834.48
"9054","No","PAYMENT",610,156.56,195,38.44,"M",0,0
"9055","Si","TRANSFER",610,528149.74,528149.74,0,"C",0,0
"9056","Si","TRANSFER",610,646676.42,646676.42,0,"C",0,0
"9057","Si","TRANSFER",610,633459.44,633459.44,0,"C",0,0
"9058","Si","TRANSFER",610,298754.96,298754.96,0,"C",0,0
"9059","Si","TRANSFER",611,582725.12,582725.12,0,"C",0,0
"9060","No","PAYMENT",612,20322.45,131,0,"M",0,0
"9061","No","CASH_OUT",612,171471.58,44504,0,"C",0,171471.58
"9062","No","CASH_OUT",612,87759.47,21058,0,"C",6320.46,94079.93
"9063","No","PAYMENT",612,3366.22,31545,28178.78,"M",0,0
"9064","No","PAYMENT",612,5559.6,7019,1459.4,"M",0,0
"9065","Si","TRANSFER",612,1023189.9,1023189.9,0,"C",0,0
"9066","Si","CASH_OUT",613,2155569.91,2155569.91,0,"C",0,2155569.91
"9067","Si","TRANSFER",613,1425062.97,1425062.97,0,"C",0,0
"9068","No","PAYMENT",614,4028.6,478,0,"M",0,0
"9069","Si","CASH_OUT",614,309061.5,309061.5,0,"C",218006.55,527068.05
"9070","Si","TRANSFER",614,424700.99,424700.99,0,"C",0,0
"9071","Si","TRANSFER",614,125464.46,125464.46,0,"C",0,0
"9072","Si","CASH_OUT",615,8931550.69,8931550.69,0,"C",483741.09,9415291.78
"9073","Si","TRANSFER",615,8931550.69,8931550.69,0,"C",0,0
"9074","No","PAYMENT",617,23848.34,148471.04,124622.7,"M",0,0
"9075","No","PAYMENT",617,5758.81,0,0,"M",0,0
"9076","No","PAYMENT",617,9013.86,375172.52,366158.66,"M",0,0
"9077","Si","TRANSFER",617,2542664.27,2542664.27,2542664.27,"C",0,0
"9078","Si","CASH_OUT",617,1e+07,1e+07,0,"C",0,1e+07
"9079","No","CASH_OUT",619,34437.83,226797,192359.17,"C",430293.72,464731.56
"9080","No","CASH_OUT",619,21573.04,40440,18866.96,"C",0,21573.04
"9081","No","PAYMENT",619,21657.22,0,0,"M",0,0
"9082","No","PAYMENT",619,2644.6,0,0,"M",0,0
"9083","No","PAYMENT",619,15368.67,0,0,"M",0,0
"9084","No","CASH_OUT",619,132708.5,30865,0,"C",0,132708.5
"9085","Si","CASH_OUT",619,945131.71,945131.71,0,"C",0,945131.71
"9086","Si","TRANSFER",620,295205.08,295205.08,0,"C",0,0
"9087","Si","TRANSFER",620,260408.9,260408.9,0,"C",0,0
"9088","No","PAYMENT",621,8561.59,0,0,"M",0,0
"9089","Si","TRANSFER",621,662104.87,662104.87,0,"C",0,0
"9090","Si","TRANSFER",623,58050.78,58050.78,0,"C",0,0
"9091","Si","CASH_OUT",624,69912.57,69912.57,0,"C",13393300.5,13463213.07
"9092","Si","TRANSFER",624,2626957.79,2626957.79,0,"C",0,0
"9093","Si","CASH_OUT",625,2571605.04,2571605.04,0,"C",7177484.07,9749089.11
"9094","Si","TRANSFER",625,58924.16,58924.16,0,"C",0,0
"9095","Si","CASH_OUT",625,58924.16,58924.16,0,"C",0,58924.16
"9096","Si","CASH_OUT",625,20278.62,20278.62,0,"C",12454.77,32733.39
"9097","Si","TRANSFER",625,1040303.44,1040303.44,0,"C",0,0
"9098","Si","CASH_OUT",628,99165.12,99165.12,0,"C",58926.37,158091.49
"9099","Si","TRANSFER",629,19527.35,19527.35,0,"C",0,0
"9100","Si","CASH_OUT",629,93884.26,93884.26,0,"C",1439275.59,1533159.85
"9101","Si","CASH_OUT",629,1051018.15,1051018.15,0,"C",0,1051018.15
"9102","Si","TRANSFER",631,341.3,341.3,0,"C",0,0
"9103","Si","CASH_OUT",631,696575.46,696575.46,0,"C",0,696575.46
"9104","Si","CASH_OUT",631,1e+07,1e+07,0,"C",1852708.45,11852708.45
"9105","Si","TRANSFER",631,952234.12,952234.12,0,"C",0,0
"9106","Si","TRANSFER",632,82209.71,82209.71,0,"C",0,0
"9107","Si","TRANSFER",632,52541.42,52541.42,0,"C",0,0
"9108","Si","TRANSFER",635,1363674.48,1363674.48,0,"C",0,0
"9109","Si","TRANSFER",635,568918.32,568918.32,0,"C",0,0
"9110","Si","CASH_OUT",635,438394.67,438394.67,0,"C",0,438394.67
"9111","Si","CASH_OUT",635,1363674.48,1363674.48,0,"C",0,1363674.48
"9112","Si","TRANSFER",635,580010.03,580010.03,0,"C",0,0
"9113","Si","CASH_OUT",636,146095.73,146095.73,0,"C",0,146095.73
"9114","Si","TRANSFER",636,1455839.54,1455839.54,0,"C",0,0
"9115","No","PAYMENT",637,52005.34,33996,0,"M",0,0
"9116","No","PAYMENT",637,9518.61,0,0,"M",0,0
"9117","No","PAYMENT",637,6304.6,0,0,"M",0,0
"9118","No","CASH_IN",637,64562.21,10415,74977.21,"C",4904026.67,4839464.46
"9119","Si","CASH_OUT",638,1559540.62,1559540.62,0,"C",100482.9,1660023.52
"9120","Si","CASH_OUT",639,305846.12,305846.12,0,"C",0,305846.12
"9121","Si","CASH_OUT",639,711932.67,711932.67,0,"C",20563.09,732495.77
"9122","Si","CASH_OUT",639,45890.12,45890.12,0,"C",3851863.42,3897753.54
"9123","Si","CASH_OUT",639,349627.64,349627.64,0,"C",0,349627.64
"9124","No","CASH_OUT",640,46499.99,25756,0,"C",0,46499.99
"9125","Si","CASH_OUT",640,46973.96,46973.96,0,"C",0,46973.96
"9126","Si","CASH_OUT",641,2938833.22,2938833.22,0,"C",0,2938833.22
"9127","Si","CASH_OUT",641,2205.55,2205.55,0,"C",262952.99,265158.54
"9128","No","PAYMENT",642,2398.93,1003,0,"M",0,0
"9129","No","CASH_OUT",642,83426.11,52116,0,"C",285461.93,368888.04
"9130","No","PAYMENT",642,461.28,98015,97553.72,"M",0,0
"9131","Si","CASH_OUT",642,450060.37,450060.37,0,"C",100205.45,550265.82
"9132","Si","TRANSFER",642,20281.44,20281.44,0,"C",0,0
"9133","Si","CASH_OUT",643,40651.96,40651.96,0,"C",1737062.67,1777714.62
"9134","Si","TRANSFER",643,44482.33,44482.33,0,"C",0,0
"9135","Si","CASH_OUT",643,3092085.39,3092085.39,0,"C",120913.17,3212998.55
"9136","No","PAYMENT",644,13308.14,334127.73,320819.58,"M",0,0
"9137","No","PAYMENT",644,2813.39,0,0,"M",0,0
"9138","No","CASH_OUT",644,258308.88,22001,0,"C",399752.95,658061.83
"9139","Si","TRANSFER",644,70669.49,70669.49,0,"C",0,0
"9140","Si","TRANSFER",645,1576874.04,1576874.04,0,"C",0,0
"9141","Si","CASH_OUT",645,1e+07,1e+07,0,"C",0,1e+07
"9142","Si","CASH_OUT",646,1e+07,1e+07,0,"C",0,1e+07
"9143","Si","CASH_OUT",646,1e+07,1e+07,0,"C",0,1e+07
"9144","Si","TRANSFER",647,64202.85,64202.85,0,"C",0,0
"9145","Si","CASH_OUT",648,17733.57,17733.57,0,"C",4802659.6,4820393.17
"9146","Si","TRANSFER",649,733119.42,733119.42,0,"C",0,0
"9147","Si","CASH_OUT",649,963966.56,963966.56,0,"C",0,963966.56
"9148","Si","CASH_OUT",650,692654.27,692654.27,0,"C",0,692654.27
"9149","Si","CASH_OUT",651,130777.09,130777.09,0,"C",0,130777.09
"9150","Si","CASH_OUT",651,595558.89,595558.89,0,"C",5346086.17,5941645.06
"9151","Si","CASH_OUT",652,762782.66,762782.66,0,"C",0,762782.66
"9152","Si","TRANSFER",653,598426.68,598426.68,0,"C",0,0
"9153","Si","TRANSFER",654,48712.12,48712.12,0,"C",0,0
"9154","Si","CASH_OUT",654,114627.08,114627.08,0,"C",0,114627.08
"9155","No","PAYMENT",656,11417.97,94863,83445.03,"M",0,0
"9156","No","CASH_IN",656,23229.93,4787280.54,4810510.47,"C",2202822.71,2179592.78
"9157","Si","TRANSFER",656,46291.81,46291.81,0,"C",0,0
"9158","Si","TRANSFER",656,5349.74,5349.74,0,"C",0,0
"9159","Si","TRANSFER",657,41428.9,41428.9,0,"C",0,0
"9160","Si","CASH_OUT",657,1619313.55,1619313.55,0,"C",0,1619313.55
"9161","Si","TRANSFER",658,1641792.79,1641792.79,0,"C",0,0
"9162","Si","TRANSFER",658,8730600.58,8730600.58,0,"C",0,0
"9163","No","CASH_OUT",659,115324.5,16129,0,"C",382606.41,497930.91
"9164","No","CASH_IN",659,6415.01,12577,18992.01,"C",0,0
"9165","No","CASH_IN",659,35598.67,11205,46803.67,"C",677407.12,641808.45
"9166","No","TRANSFER",659,8100359.87,35437,0,"C",333138.62,8433498.49
"9167","No","CASH_OUT",659,46578.05,0,0,"C",2164346.07,2210924.12
"9168","Si","CASH_OUT",659,1321984.45,1321984.45,0,"C",0,1321984.45
"9169","Si","TRANSFER",659,420270.22,420270.22,0,"C",0,0
"9170","Si","TRANSFER",660,14360.12,14360.12,0,"C",0,0
"9171","No","CASH_OUT",661,27980.88,0,0,"C",176727.84,204708.72
"9172","No","PAYMENT",661,13095.64,0,0,"M",0,0
"9173","No","PAYMENT",661,2027.12,0,0,"M",0,0
"9174","Si","TRANSFER",661,626195.24,626195.24,0,"C",0,0
"9175","Si","TRANSFER",661,6695070.79,6695070.79,0,"C",0,0
"9176","Si","CASH_OUT",663,202952.03,202952.03,0,"C",2738806.2,2941758.22
"9177","Si","TRANSFER",664,4651.43,4651.43,0,"C",0,0
"9178","Si","CASH_OUT",664,397069.12,397069.12,0,"C",0,397069.12
"9179","Si","TRANSFER",664,5652739.69,5652739.69,0,"C",0,0
"9180","Si","TRANSFER",664,7807640.17,7807640.17,0,"C",0,0
"9181","Si","TRANSFER",665,454483.23,454483.23,0,"C",0,0
"9182","Si","CASH_OUT",665,290491.12,290491.12,0,"C",239594.76,530085.88
"9183","No","PAYMENT",667,405.43,0,0,"M",0,0
"9184","Si","TRANSFER",667,71554.74,71554.74,0,"C",0,0
"9185","Si","TRANSFER",668,1576531.53,1576531.53,0,"C",0,0
"9186","Si","CASH_OUT",669,106290.68,106290.68,0,"C",0,106290.68
"9187","Si","CASH_OUT",671,3544.76,3544.76,0,"C",1149120.99,1152665.75
"9188","Si","CASH_OUT",672,234787.38,234787.38,0,"C",3932349.43,4167136.82
"9189","Si","TRANSFER",673,645104.5,645104.5,0,"C",0,0
"9190","Si","TRANSFER",673,897875.35,897875.35,0,"C",0,0
"9191","Si","CASH_OUT",673,888905.27,888905.27,0,"C",220392.44,1109297.71
"9192","Si","TRANSFER",673,73053.41,73053.41,0,"C",0,0
"9193","Si","TRANSFER",675,950766.15,950766.15,0,"C",0,0
"9194","Si","CASH_OUT",677,1600721.32,1600721.32,0,"C",0,1600721.32
"9195","No","PAYMENT",679,1474.06,690944,689469.94,"M",0,0
"9196","Si","CASH_OUT",679,403274.41,403274.41,0,"C",0,403274.41
"9197","Si","TRANSFER",679,198383.8,198383.8,0,"C",0,0
"9198","Si","TRANSFER",680,1e+07,12254417.02,2254417.02,"C",0,0
"9199","No","PAYMENT",681,1713.89,364679.65,362965.76,"M",0,0
"9200","No","CASH_OUT",681,150195.67,140252,0,"C",0,150195.67
"9201","No","CASH_IN",681,437613.15,6792505.09,7230118.24,"C",568528.17,130915.02
"9202","No","CASH_OUT",681,328604.74,11817,0,"C",0,328604.74
"9203","Si","TRANSFER",681,8104557.88,8104557.88,0,"C",0,0
"9204","No","CASH_OUT",683,85667.33,0,0,"C",481676.02,567343.35
"9205","No","CASH_OUT",683,134908.98,10425,0,"C",0,134908.98
"9206","No","PAYMENT",683,13937.6,11389,0,"M",0,0
"9207","No","CASH_IN",683,273039.18,16895,289934.18,"C",109703.35,0
"9208","No","CASH_IN",683,103708.32,27753,131461.32,"C",0,0
"9209","Si","TRANSFER",683,6545346.16,6545346.16,0,"C",0,0
"9210","Si","CASH_OUT",683,34502.7,34502.7,0,"C",0,34502.7
"9211","Si","TRANSFER",683,34502.7,34502.7,0,"C",0,0
"9212","No","CASH_OUT",684,278700.28,0,0,"C",1074005.52,1352705.8
"9213","No","PAYMENT",684,7249.03,16119,8869.97,"M",0,0
"9214","No","CASH_OUT",684,4830.39,58,0,"C",2517481.72,2522312.11
"9215","No","CASH_IN",684,162622.23,14991,177613.23,"C",2765686.03,2603063.8
"9216","No","CASH_OUT",684,261447.17,1044,0,"C",913727.24,1175174.41
"9217","Si","CASH_OUT",684,459.38,459.38,0,"C",277498.02,277957.4
"9218","Si","TRANSFER",684,537025.01,537025.01,0,"C",0,0
"9219","Si","CASH_OUT",684,168303.36,168303.36,0,"C",372764.3,541067.66
"9220","Si","CASH_OUT",685,537539.97,537539.97,0,"C",0,537539.97
"9221","Si","CASH_OUT",685,6295010.28,6295010.28,0,"C",2848244.08,9143254.36
"9222","Si","CASH_OUT",685,1e+07,1e+07,0,"C",56142.18,10056142.18
"9223","No","TRANSFER",686,637885.8,9264,0,"C",243557.8,881443.59
"9224","No","PAYMENT",686,6060.01,647,0,"M",0,0
"9225","No","PAYMENT",686,11307.26,25863,14555.74,"M",0,0
"9226","No","PAYMENT",686,3847.73,42103,38255.27,"M",0,0
"9227","No","CASH_OUT",686,113529.02,10822,0,"C",0,113529.02
"9228","No","PAYMENT",686,1323.13,56200,54876.87,"M",0,0
"9229","No","PAYMENT",686,7527.09,179268.23,171741.14,"M",0,0
"9230","Si","CASH_OUT",686,1411271.23,1411271.23,0,"C",579602.96,1990874.19
"9231","Si","TRANSFER",686,974452.84,974452.84,0,"C",0,0
"9232","Si","CASH_OUT",686,134227.05,134227.05,0,"C",2789107.98,2923335.03
"9233","Si","TRANSFER",686,198043.93,198043.93,0,"C",0,0
"9234","Si","CASH_OUT",686,1467968.73,1467968.73,0,"C",0,1467968.73
"9235","No","PAYMENT",687,35416.89,0,0,"M",0,0
"9236","No","PAYMENT",687,14929.23,0,0,"M",0,0
"9237","No","TRANSFER",687,532462.07,0,0,"C",6206667.79,6739129.86
"9238","No","CASH_IN",687,109792.12,66839,176631.12,"C",277624.18,167832.07
"9239","No","CASH_OUT",687,242052.5,36108,0,"C",2117624.96,2359677.45
